CharacterNameJp,TeamJp,CharacterOrder,LabelName,LabelSkill,SkillNameJp,InfoJp,HitCount,TargetType,Sp,EffectLabel,MaxSkillLevel,LabelSkillPart,SkillType,Power,MaxPower,RefParamDiffForMax,VsDpRate,VsHpRate,DamageRateRate,ElementList,BuffLimitType,BuffCategory,RefParamPower,RefParamWisdom,RefParamDexterity,RefParamSpirit,RefParamLuck,RefParamToughness,PowerRate,MaxPowerRate,AbilityLabel,AbilityPowerRate,AbilityMaxPowerRate,RefParamDiffForMaxPlus,Value1,Value2,SkillNamezhTW,InfozhTW,CharacterNamezhTW,TeamzhTW,CardNameJp,CardNamezhTW,LimitBreak,Generalize,SkillGrowthAbility
立華 かなで,Angel Beats!,2001.0,AliceA,AliceASkill02,インサイト,戦況を見極め 自身を心眼状態にする,1,Self,5,MindEyeBuff,10,AliceASkill02,MindEye,0.35,0.5,200,0.0,0.0,0.0,,Default,MindEye_Count,0,1,0,0,0,0,0.03,0.02,None,0.0,0.0,0,0.0,0.0,洞察力,看清戰況，讓自己處於心眼狀態,立華 奏,Angel Beats!,Earth Angel,Earth Angel,4.0,1.0,AttackUp
立華 かなで,Angel Beats!,2001.0,AliceA,AliceASkill03,ヘヴンズビート,鼓動を静め 自身のDPを中回復(150%まで上限突破可),1,Self,4,HealDp_Buff,10,AliceASkill03,HealDp,521.0,1563.0,216,0.0,0.0,0.0,,None,None,0,1,0,0,0,0,0.05,0.02,HealUp,0.06,0.06,60,1.5,0.0,天之心跳,緩和心跳，中量回復自己的DP（可突破上限至150%）,立華 奏,Angel Beats!,天翔ける剣,翱穹之劍,4.0,1.0,AttackUp
立華 かなで,Angel Beats!,2001.0,AliceA,AliceASkill04,フローズンタイム,氷の斬撃で 全体を斬りつける[対HP+30%],2,All,8,,10,AliceASkill04,AttackSkill,726.0,3630.0,129,1.0,1.3,1.6,"['Ice', 'Slash']",None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,冰凍瞬間,用冰霜斬擊砍向全體敵人[對HP+30%],立華 奏,Angel Beats!,天翔ける剣,翱穹之劍,4.0,1.0,AttackUp
立華 かなで,Angel Beats!,2001.0,AliceA,AliceASkill51,エンジェルズ・レイ,天使の羽をその身に宿し 自身の光属性スキル攻撃力を上げ光輝の斬撃で 敵を斬りつける [対HP+50%],8,Single,15,,13,AliceASkill51,AttackSkill,2502.0,12510.0,147,1.0,1.5,3.5,"['Light', 'Slash']",None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,天使光線,天使的羽翼寄宿在自己身上，提升自己的光屬性技能攻擊力以光輝耀眼的斬擊斬向敵人[對HP+50%],立華 奏,Angel Beats!,Earth Angel,Earth Angel,4.0,1.0,AttackUp
立華 かなで,Angel Beats!,2001.0,AliceA,AliceASkill51,エンジェルズ・レイ,天使の羽をその身に宿し 自身の光属性スキル攻撃力を上げ光輝の斬撃で 敵を斬りつける [対HP+50%],8,Self,15,,13,AliceASkill51_2,AttackUp,0.4,0.55,147,1.0,1.0,0.0,['Light'],Default,AttackUpLight_Count,0,1,0,0,0,0,0.0,0.0,BuffUp,0.04,0.04,60,0.0,0.0,天使光線,天使的羽翼寄宿在自己身上，提升自己的光屬性技能攻擊力以光輝耀眼的斬擊斬向敵人[對HP+50%],立華 奏,Angel Beats!,Earth Angel,Earth Angel,4.0,1.0,AttackUp
立華 かなで,Angel Beats!,2001.0,AliceA,AliceASkill52,バーチカルフォース,遥か上空から 氷晶を纏いし剣で敵を薙ぎ払う [対HP+50％]自身のDP割合が高いほど威力上昇,6,Single,15,,10,AliceASkill52,AttackByOwnDpRate,3417.0,17085.0,155,1.0,1.5,4.125,"['Ice', 'Slash']",None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.6,1.5,垂直力,在高空以籠罩冰晶的劍掃蕩敵人[對HP+50％]威力會依照自己的DP比例上升,立華 奏,Angel Beats!,天翔ける剣,翱穹之劍,4.0,0.0,AttackUp
立華 かなで,Angel Beats!,2001.0,AliceA,AliceASkill91,追撃,敵に追撃する,2,Single,0,,10,AliceASkill91,AttackNormal,258.0,1290.0,114,1.0,1.0,0.75,['Slash'],None,None,1,0,1,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,追擊,深入追擊敵人,立華 奏,Angel Beats!,,,,,
仲村 ゆり,Angel Beats!,2002.0,AliceB,AliceBAttackNormal,通常攻撃,,3,Single,0,,10,AliceBAttackNormal,AttackNormal,95.0,475.0,100,1.0,1.0,1.0,['Stab'],None,None,1,0,1,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,普通攻擊,,仲村 百合,Angel Beats!,,,,,
仲村 ゆり,Angel Beats!,2002.0,AliceB,AliceBSkill01,オンラッシュ,全体に銃弾を乱射する[破壊率大],2,All,6,,10,AliceBSkill01,AttackSkill,474.0,2370.0,123,1.0,1.0,4.8,['Stab'],None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,突襲,用子彈對全體敵人進行濫射[破壞率大],仲村 百合,Angel Beats!,Rain Fire,Rain Fire,4.0,1.0,AttackUp
仲村 ゆり,Angel Beats!,2002.0,AliceB,AliceBSkill02,バーストファイア,炎の銃弾で 敵を貫く[破壊率大],1,Single,10,,10,AliceBSkill02,AttackSkill,1350.0,6750.0,135,1.0,1.0,10.0,"['Fire', 'Stab']",None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,爆裂火焰,以火焰子彈貫穿敵人[破壞率大],仲村 百合,Angel Beats!,Rain Fire,Rain Fire,4.0,1.0,AttackUp
仲村 ゆり,Angel Beats!,2002.0,AliceB,AliceBSkill03,フロストソーン,氷の力を宿した銃弾で敵を貫く [対DP+30%],1,Single,10,,10,AliceBSkill03,AttackSkill,1350.0,6750.0,135,1.3,1.0,2.5,"['Ice', 'Stab']",None,None,1,0,2,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,冰霜棘刺,用寄宿著冰霜之力的子彈貫穿敵人[對DP+30%],仲村 百合,Angel Beats!,ありふれた非日常,平凡的非日常,4.0,1.0,AttackUp
仲村 ゆり,Angel Beats!,2002.0,AliceB,AliceBSkill04,コールドバレット,敵に氷を宿した銃撃を放つ[破壊率大],1,Single,10,,10,AliceBSkill04,AttackSkill,1350.0,6750.0,135,1.0,1.0,10.0,"['Ice', 'Stab']",None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,冷冽子彈,對敵人展開寄宿著冰霜之力的槍擊[破壞率大],仲村 百合,Angel Beats!,ありふれた非日常,平凡的非日常,4.0,1.0,AttackUp
仲村 ゆり,Angel Beats!,2002.0,AliceB,AliceBSkill51,カタストロフィー,銃弾の雨で爆発を起こし 敵を業火で焼き尽くす10連撃[破壊率大] [対HP+30%] ,10,Single,15,,13,AliceBSkill51,AttackSkill,2850.0,14250.0,150,1.0,1.3,15.0,"['Fire', 'Stab']",None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,大災難,降下子彈之雨引發爆炸，發動以地獄業火將敵人燃燒殆盡的10連擊[破壞率大][對HP+30%],仲村 百合,Angel Beats!,Rain Fire,Rain Fire,4.0,1.0,AttackUp
仲村 ゆり,Angel Beats!,2002.0,AliceB,AliceBSkill52,トゥルー・アイシクル,最大出力のレーザーを放ち 敵に氷属性攻撃 [対DP+50％]さらに ブレイク後の氷弱点をついたとき 強ブレイク状態にする,4,Single,16,,10,AliceBSkill52,AttackSkill,3033.0,15165.0,152,1.5,1.0,3.875,"['Ice', 'Stab']",None,None,1,0,2,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,真實冰錐,發射最大輸出的雷射，給予敵人冰屬性攻擊[對DP+50％]此外，命中BREAK後的冰弱點時，使敵人陷入強BREAK狀態,仲村 百合,Angel Beats!,ありふれた非日常,平凡的非日常,4.0,0.0,AttackUp
仲村 ゆり,Angel Beats!,2002.0,AliceB,AliceBSkill52,トゥルー・アイシクル,最大出力のレーザーを放ち 敵に氷属性攻撃 [対DP+50％]さらに ブレイク後の氷弱点をついたとき 強ブレイク状態にする,4,Single,16,,10,AliceBSkill52_2,SuperBreak,300.0,0.0,0,0.0,0.0,0.0,['Ice'],None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,真實冰錐,發射最大輸出的雷射，給予敵人冰屬性攻擊[對DP+50％]此外，命中BREAK後的冰弱點時，使敵人陷入強BREAK狀態,仲村 百合,Angel Beats!,ありふれた非日常,平凡的非日常,4.0,0.0,AttackUp
仲村 ゆり,Angel Beats!,2002.0,AliceB,AliceBSkill91,追撃,敵に追撃する,1,Single,0,,10,AliceBSkill91,AttackNormal,258.0,1290.0,114,1.0,1.0,0.75,['Stab'],None,None,1,0,1,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,追擊,深入追擊敵人,仲村 百合,Angel Beats!,,,,,
入江 みゆき,Angel Beats!,2003.0,AliceC,AliceCAttackNormal,通常攻撃,,1,Single,0,,10,AliceCAttackNormal,AttackNormal,95.0,475.0,100,1.0,1.0,1.0,['Strike'],None,None,1,0,1,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,普通攻擊,,入江 美雪,Angel Beats!,,,,,
入江 みゆき,Angel Beats!,2003.0,AliceC,AliceCSkill01,ダウンビート,回転する盾を 全体に叩きつけさらに 攻撃力を下げる,3,All,8,DefaultDebuff,10,AliceCSkill01,AttackSkill,726.0,3630.0,129,1.0,1.0,1.6,['Strike'],None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,正拍,旋轉盾牌重創全體敵人並降低攻擊力,入江 美雪,Angel Beats!,Pure Cosmos,Pure Cosmos,10.0,1.0,HealUp
入江 みゆき,Angel Beats!,2003.0,AliceC,AliceCSkill01,ダウンビート,回転する盾を 全体に叩きつけさらに 攻撃力を下げる,3,All,8,DefaultDebuff,10,AliceCSkill01_2,AttackDown,0.2,0.3,129,1.0,1.0,0.0,,Default,AttackDown_Turn,0,2,0,0,1,0,0.0,0.0,DebuffUp,0.02,0.02,20,0.0,0.0,正拍,旋轉盾牌重創全體敵人並降低攻擊力,入江 美雪,Angel Beats!,Pure Cosmos,Pure Cosmos,10.0,1.0,HealUp
入江 みゆき,Angel Beats!,2003.0,AliceC,AliceCSkill02,ブレイクミュート,きらめく光が 全体のDPを中回復しさらに 前衛の防御力を高める,1,AllyAll,9,HealDp_Buff,10,AliceCSkill02,HealDp,521.0,1563.0,216,0.0,0.0,0.0,,None,None,0,1,0,0,0,0,0.05,0.02,HealUp,0.06,0.06,60,0.0,0.0,休止消泛音,用閃耀的光芒中量回復全體DP並提高前衛的防禦力,入江 美雪,Angel Beats!,Pure Cosmos,Pure Cosmos,10.0,1.0,HealUp
入江 みゆき,Angel Beats!,2003.0,AliceC,AliceCSkill02,ブレイクミュート,きらめく光が 全体のDPを中回復しさらに 前衛の防御力を高める,1,AllyFront,9,HealDp_Buff,10,AliceCSkill02_2,DefenseUp,0.3,0.4,216,1.0,1.0,0.0,,Default,DefenseUp_Turn,0,1,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,休止消泛音,用閃耀的光芒中量回復全體DP並提高前衛的防禦力,入江 美雪,Angel Beats!,Pure Cosmos,Pure Cosmos,10.0,1.0,HealUp
入江 みゆき,Angel Beats!,2003.0,AliceC,AliceCSkill03,シンコペーション,自身の防御力を高めさらに 敵の攻撃を自身に集中させる,1,Self,3,ProtectBuff,10,AliceCSkill03,DefenseUp,0.3,0.45,184,1.0,1.0,0.0,,Default,DefenseUp_Turn,0,1,0,0,0,0,0.05,0.02,None,0.0,0.0,0,0.0,0.0,切分音,提高自己的防禦力並讓敵人的攻擊集中到自己身上,入江 美雪,Angel Beats!,Faraway Eden,Faraway Eden,4.0,1.0,HealUp
入江 みゆき,Angel Beats!,2003.0,AliceC,AliceCSkill03,シンコペーション,自身の防御力を高めさらに 敵の攻撃を自身に集中させる,1,All,3,ProtectBuff,10,AliceCSkill03_2,Provoke,2.0,3.0,184,0.0,0.0,0.0,,None,None,0,0,0,1,0,1,0.0,0.0,None,0.0,0.0,0,0.0,0.0,切分音,提高自己的防禦力並讓敵人的攻擊集中到自己身上,入江 美雪,Angel Beats!,Faraway Eden,Faraway Eden,4.0,1.0,HealUp
入江 みゆき,Angel Beats!,2003.0,AliceC,AliceCSkill04,コールドストローク,冷気を纏わせた盾を全体に叩きつける,3,All,9,,10,AliceCSkill04,AttackSkill,1050.0,5250.0,135,1.0,1.0,2.0,"['Ice', 'Strike']",None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,冷冽打擊,用帶著寒氣的盾牌重創全體敵人,入江 美雪,Angel Beats!,Faraway Eden,Faraway Eden,4.0,1.0,HealUp
入江 みゆき,Angel Beats!,2003.0,AliceC,AliceCSkill51,フェイント・ルミナスコスモス,咲き乱れるコスモスで 味方全体のDPを中回復(150%まで上限突破可)さらに 防御力を3ターン高める,1,AllyAll,11,,13,AliceCSkill51,HealDp,521.0,1563.0,216,0.0,0.0,0.0,,None,None,0,1,0,0,0,0,0.05,0.02,HealUp,0.06,0.06,60,1.5,0.0,佯動光輝波斯菊,以盛開的波斯菊中量回復我方全體DP（可突破上限至150%）並提高防禦力3回合,入江 美雪,Angel Beats!,Faraway Eden,Faraway Eden,4.0,0.0,HealUp
入江 みゆき,Angel Beats!,2003.0,AliceC,AliceCSkill51,フェイント・ルミナスコスモス,咲き乱れるコスモスで 味方全体のDPを中回復(150%まで上限突破可)さらに 防御力を3ターン高める,1,AllyAll,11,,13,AliceCSkill51_2,DefenseUp,0.3,0.45,216,1.0,1.0,0.0,,Default,DefenseUp_Turn,0,1,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,佯動光輝波斯菊,以盛開的波斯菊中量回復我方全體DP（可突破上限至150%）並提高防禦力3回合,入江 美雪,Angel Beats!,Faraway Eden,Faraway Eden,4.0,0.0,HealUp
入江 みゆき,Angel Beats!,2003.0,AliceC,AliceCSkill91,追撃,敵に追撃する,3,Single,0,,10,AliceCSkill91,AttackNormal,258.0,1290.0,114,1.0,1.0,0.75,['Strike'],None,None,1,0,1,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,追擊,深入追擊敵人,入江 美雪,Angel Beats!,,,,,
山脇 ボン イヴァール,31C,31.0,BIYamawaki,BIYamawakiAttackNormal,通常攻撃,,3,Single,0,,10,BIYamawakiAttackNormal,AttackNormal,95.0,475.0,100,1.0,1.0,1.0,['Slash'],None,None,1,0,1,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,普通攻擊,,山脇 波昂 伊瓦爾,31C,,,,,
山脇 ボン イヴァール,31C,31.0,BIYamawaki,BIYamawakiSkill01,キラーサイス,鎌を振り回して 連撃する[対HP+30%],4,Single,5,,10,BIYamawakiSkill01,AttackSkill,450.0,2250.0,120,1.0,1.3,1.25,['Slash'],None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,殺手之鐮,揮動鐮刀進行連擊[對HP+30%],山脇 波昂 伊瓦爾,31C,我が道を行く,走自己的路,20.0,1.0,
山脇 ボン イヴァール,31C,31.0,BIYamawaki,BIYamawakiSkill02,アイススラッシュ,氷の力を宿した鎌で 全体を斬り刻む[対HP+30%],3,All,8,,10,BIYamawakiSkill02,AttackSkill,726.0,3630.0,129,1.0,1.3,1.6,"['Ice', 'Slash']",None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,寒冰斬,用寄宿著冰之力的鐮刀狂砍全體敵人[對HP+30%],山脇 波昂 伊瓦爾,31C,Ebon Knight,Ebon Knight,4.0,1.0,AttackUp
山脇 ボン イヴァール,31C,31.0,BIYamawaki,BIYamawakiSkill03,キリングエッジ,鋭利な刃で 敵を斬り刻む [対HP+30%]さらに 自身のスキル攻撃力を上げる,4,Single,9,,10,BIYamawakiSkill03,AttackSkill,918.0,4590.0,129,1.0,1.3,2.0,['Slash'],None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,殺戮之刃,用銳利的刀鋒狂砍敵人[對HP+30%]還有，提升自己的技能攻擊力,山脇 波昂 伊瓦爾,31C,魔王の帰還,魔王歸來,10.0,1.0,AttackUp
山脇 ボン イヴァール,31C,31.0,BIYamawaki,BIYamawakiSkill03,キリングエッジ,鋭利な刃で 敵を斬り刻む [対HP+30%]さらに 自身のスキル攻撃力を上げる,4,Self,9,,10,BIYamawakiSkill03_2,AttackUp,0.35,0.5,129,1.0,1.0,0.0,,Default,AttackUp_Count,0,1,0,0,0,0,0.0,0.0,BuffUp,0.04,0.04,60,0.0,0.0,殺戮之刃,用銳利的刀鋒狂砍敵人[對HP+30%]還有，提升自己的技能攻擊力,山脇 波昂 伊瓦爾,31C,魔王の帰還,魔王歸來,10.0,1.0,AttackUp
山脇 ボン イヴァール,31C,31.0,BIYamawaki,BIYamawakiSkill04,デディケイトギフト,自身の防御力を犠牲に 味方単体のスキル攻撃力を 大きく引き出す,1,AllySingle,5,NormalBuff_Up,10,BIYamawakiSkill04,AttackUp,0.75,0.9,200,1.0,1.0,0.0,,Default,AttackUp_Count,0,1,0,0,0,0,0.03,0.02,BuffUp,0.04,0.04,60,0.0,0.0,奉獻禮物,犧牲自己的防禦力藉此大幅激發出我方單體的技能攻擊力,山脇 波昂 伊瓦爾,31C,Holy Knight,Holy Knight,4.0,1.0,AttackUp
山脇 ボン イヴァール,31C,31.0,BIYamawaki,BIYamawakiSkill04,デディケイトギフト,自身の防御力を犠牲に 味方単体のスキル攻撃力を 大きく引き出す,1,Self,5,NormalBuff_Up,10,BIYamawakiSkill04_2,DefenseDown,1.0,0.0,0,1.0,1.0,0.0,,Inf,None,0,0,0,0,0,0,0.0,0.0,DebuffUp,0.02,0.02,20,0.0,0.0,奉獻禮物,犧牲自己的防禦力藉此大幅激發出我方單體的技能攻擊力,山脇 波昂 伊瓦爾,31C,Holy Knight,Holy Knight,4.0,1.0,AttackUp
山脇 ボン イヴァール,31C,31.0,BIYamawaki,BIYamawakiSkill05,イチコロスマイル,精神を集中させて 自身の防御力を高めさらに 次の攻撃の連撃数(小ダメージ)を5回上げる,1,Self,5,ProtectBuff,10,BIYamawakiSkill05,DefenseUp,0.3,0.45,200,1.0,1.0,0.0,,Default,DefenseUp_Turn,0,1,0,0,0,0,0.05,0.02,None,0.0,0.0,0,0.0,0.0,一擊必殺微笑,集中精神，提高自己的防禦力並增加下次攻擊的連擊數（傷害值小）5次,山脇 波昂 伊瓦爾,31C,山脇様、ご乱心,山脇大人心慌意亂,10.0,1.0,AttackUp
山脇 ボン イヴァール,31C,31.0,BIYamawaki,BIYamawakiSkill05,イチコロスマイル,精神を集中させて 自身の防御力を高めさらに 次の攻撃の連撃数(小ダメージ)を5回上げる,1,Self,5,ProtectBuff,10,BIYamawakiSkill05_2,Funnel,5.0,0.0,0,1.0,1.0,1.0,,Default,Funnel_Count,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.1,0.0,一擊必殺微笑,集中精神，提高自己的防禦力並增加下次攻擊的連擊數（傷害值小）5次,山脇 波昂 伊瓦爾,31C,山脇様、ご乱心,山脇大人心慌意亂,10.0,1.0,AttackUp
山脇 ボン イヴァール,31C,31.0,BIYamawaki,BIYamawakiSkill06,夢の際,自身以外の味方単体をバックアップして SPを6上昇する,1,AllySingleWithoutSelf,6,HealSp,10,BIYamawakiSkill06,HealSp,6.0,0.0,0,0.0,0.0,0.0,,None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,夢的邊際,支援自己以外的我方單體並使SP上升6,山脇 波昂 伊瓦爾,31C,Daydream Believer,Daydream Believer,4.0,1.0,AttackUp
山脇 ボン イヴァール,31C,31.0,BIYamawaki,BIYamawakiSkill51,絶対零度,氷の力を刃に宿し 激しい斬り上げから一気に振り下ろす [対HP+30%],4,Single,14,,13,BIYamawakiSkill51,AttackSkill,2502.0,12510.0,147,1.0,1.3,3.5,"['Ice', 'Slash']",None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,絕對零度,高舉寄宿冰之力的刀刃一口氣揮下[對HP+30%],山脇 波昂 伊瓦爾,31C,Ebon Knight,Ebon Knight,4.0,1.0,AttackUp
山脇 ボン イヴァール,31C,31.0,BIYamawaki,BIYamawakiSkill51Ev1,絶対零度+,自身のスキル攻撃力を大きく上げ 氷の刃で敵を強撃 [対HP+30%]31Cの隊員が3人以上のとき [対HP+50%],4,Single,14,,17,BIYamawakiSkill51Ev1,SkillCondition,0.0,0.0,0,0.0,0.0,0.0,"['Ice', 'Slash']",None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,絕對零度+,大幅提升自己的技能攻擊力，以冰霜之刃強力攻擊敵人[對HP+30%]當31C的隊員有3名以上在場時[對HP+50%],山脇 波昂 伊瓦爾,31C,Ebon Knight,Ebon Knight,4.0,1.0,AttackUp
山脇 ボン イヴァール,31C,31.0,BIYamawaki,BIYamawakiSkill51Ev1a,絶対零度+(31C隊員3人以上),31C隊員3人以上,4,Single,0,,17,BIYamawakiSkill51Ev1a,AttackSkill,2502.0,12510.0,147,1.0,1.5,3.5,"['Ice', 'Slash']",None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,絕對零度+(31C隊員3名以上),31C隊員3名以上,山脇 波昂 伊瓦爾,31C,Ebon Knight,Ebon Knight,4.0,1.0,AttackUp
山脇 ボン イヴァール,31C,31.0,BIYamawaki,BIYamawakiSkill51Ev1a,絶対零度+(31C隊員3人以上),31C隊員3人以上,4,Self,0,,17,BIYamawakiSkill51Ev1a_2,AttackUp,0.6,0.75,147,1.0,1.0,0.0,,Default,AttackUp_Count,0,1,0,0,0,0,0.0,0.0,BuffUp,0.04,0.04,60,0.0,0.0,絕對零度+(31C隊員3名以上),31C隊員3名以上,山脇 波昂 伊瓦爾,31C,Ebon Knight,Ebon Knight,4.0,1.0,AttackUp
山脇 ボン イヴァール,31C,31.0,BIYamawaki,BIYamawakiSkill51Ev1b,絶対零度+(31C隊員3人未満),31C隊員3人未満,4,Single,0,,17,BIYamawakiSkill51Ev1b,AttackSkill,2502.0,12510.0,147,1.0,1.3,3.5,"['Ice', 'Slash']",None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,絕對零度+(31C隊員3名未滿),31C隊員3名未滿,山脇 波昂 伊瓦爾,31C,Ebon Knight,Ebon Knight,4.0,1.0,AttackUp
山脇 ボン イヴァール,31C,31.0,BIYamawaki,BIYamawakiSkill51Ev1b,絶対零度+(31C隊員3人未満),31C隊員3人未満,4,Self,0,,17,BIYamawakiSkill51Ev1b_2,AttackUp,0.6,0.75,147,1.0,1.0,0.0,,Default,AttackUp_Count,0,1,0,0,0,0,0.0,0.0,BuffUp,0.04,0.04,60,0.0,0.0,絕對零度+(31C隊員3名未滿),31C隊員3名未滿,山脇 波昂 伊瓦爾,31C,Ebon Knight,Ebon Knight,4.0,1.0,AttackUp
山脇 ボン イヴァール,31C,31.0,BIYamawaki,BIYamawakiSkill52,レイジング・レインディア,輝くオーロラの光が 全体の光属性スキル攻撃力を上げ光を纏いし刃で 全体を斬り刻む,4,All,11,,10,BIYamawakiSkill52,AttackSkill,1050.0,5250.0,135,1.0,1.0,2.0,"['Light', 'Slash']",None,None,1,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,狂怒馴鹿,燦爛的極光將提升全體光屬性技能攻擊力用發出光芒的刀刃狂砍全體敵人,山脇 波昂 伊瓦爾,31C,Holy Knight,Holy Knight,4.0,0.0,AttackUp
山脇 ボン イヴァール,31C,31.0,BIYamawaki,BIYamawakiSkill52,レイジング・レインディア,輝くオーロラの光が 全体の光属性スキル攻撃力を上げ光を纏いし刃で 全体を斬り刻む,4,AllyAll,11,,10,BIYamawakiSkill52_2,AttackUp,0.65,0.8,135,1.0,1.0,0.0,['Light'],Default,AttackUpLight_Count,0,1,0,0,0,0,0.0,0.0,BuffUp,0.04,0.04,60,0.0,0.0,狂怒馴鹿,燦爛的極光將提升全體光屬性技能攻擊力用發出光芒的刀刃狂砍全體敵人,山脇 波昂 伊瓦爾,31C,Holy Knight,Holy Knight,4.0,0.0,AttackUp
山脇 ボン イヴァール,31C,31.0,BIYamawaki,BIYamawakiSkill53,醒めたる思い,初回使用時 全体の雷属性スキル攻撃力を上げ雷の力を宿した回転刃で敵全体に10連撃 [対HP+50%],10,All,15,,10,BIYamawakiSkill53,SkillCondition,0.0,0.0,0,0.0,0.0,0.0,"['Thunder', 'Slash']",None,None,0,0,0,0,0,0,0.0,0.0,None,0.0,0.0,0,0.0,0.0,覺醒的思維,首次使用時，提升我方全體的雷屬性技能攻擊力用雷霆之力的旋轉刀刃對全體敵人進行10連擊[對HP+50%],山脇 波昂 伊瓦爾,31C,Daydream Believer,Daydream Believer,4.0,0.0,AttackUp
山脇 ボン イヴァール,31C,31.0,BIYamawaki,BIYamawakiSkill53a,醒めたる思い(初回),初回,10,All,0,,10,BIYamawakiSkill53a,AttackSkill,2042.25,10211.25,149,1.0,1.5,2.9,"['Thunder', 'Slash']",None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,覺醒的思維(首次),首次,山脇 波昂 伊瓦爾,31C,Daydream Believer,Daydream Believer,4.0,0.0,AttackUp
山脇 ボン イヴァール,31C,31.0,BIYamawaki,BIYamawakiSkill53a,醒めたる思い(初回),初回,10,AllyAll,0,,10,BIYamawakiSkill53a_2,AttackUp,0.65,0.8,149,1.0,1.0,0.0,['Thunder'],Default,AttackUpThunder_Count,0,1,0,0,0,0,0.0,0.0,BuffUp,0.04,0.04,60,0.0,0.0,覺醒的思維(首次),首次,山脇 波昂 伊瓦爾,31C,Daydream Believer,Daydream Believer,4.0,0.0,AttackUp
山脇 ボン イヴァール,31C,31.0,BIYamawaki,BIYamawakiSkill53b,醒めたる思い(2回目以降),2回目以降,10,All,0,,10,BIYamawakiSkill53b,AttackSkill,2042.25,10211.25,149,1.0,1.5,2.9,"['Thunder', 'Slash']",None,None,2,0,1,0,0,0,0.05,0.02,AttackUp,0.02,0.02,20,0.0,0.0,覺醒的思維(第2次之後),第2次之後,山脇 波昂 伊瓦爾,31C,Daydream Believer,Daydream Believer,4.0,0.0,AttackUp
